Date,3M,6M,1Y,2Y,4Y,7Y,10Y
1990-01-02,0.0801831719227,0.078954547137,0.077971282819,0.0777095982093,0.0781942519824,0.078922401085,0.079365293759
1990-01-03,0.0797034048816,0.0791173072163,0.0784388087148,0.0782227793404,0.0787181140908,0.0794285417114,0.0798277767798
1990-01-04,0.079271808742,0.0789380218333,0.0781750525522,0.0779876467745,0.0785211599504,0.0792699432767,0.0797162353047
1990-01-05,0.0792062636799,0.0786039408613,0.0780292057336,0.077922373704,0.0785099599982,0.0793477975849,0.0798778614246
1990-01-08,0.0789778646916,0.0784014273397,0.077910620135,0.0779086310771,0.0786034156194,0.079539839923,0.0801331357198
1990-01-09,0.0790543393626,0.0784412946951,0.0778891881024,0.0778698834307,0.0785992820234,0.0795398926009,0.0801393757468
1990-01-10,0.0788995049836,0.0783232839347,0.0777706262131,0.0777652315229,0.0786232254489,0.0796171840341,0.0801829078481
1990-01-11,0.0786172082975,0.0781169782762,0.0776969722518,0.0778152255096,0.0786490343571,0.0795746262669,0.080131007847
1990-01-12,0.0786789675723,0.0781886856907,0.0777786324624,0.0779958880109,0.0791082357254,0.0801870447468,0.080740215795
1990-01-16,0.0794580567503,0.0788604293014,0.0786987079354,0.0793883270254,0.0804629199809,0.0812193401296,0.0815934575446
1990-01-17,0.0794927379481,0.0790208964368,0.0787587702208,0.0792306295254,0.0803382020201,0.0811280023204,0.0814814805364
1990-01-18,0.0806490365705,0.0802367921374,0.0800990302441,0.0807647708156,0.0818952352343,0.0823935750642,0.0825273954947
1990-01-19,0.0806010043213,0.0802458673898,0.0799921463921,0.0802780557066,0.0811535652139,0.0817194696988,0.0819114270613
1990-01-22,0.0801647776366,0.0804255388768,0.0806205044843,0.0806836003922,0.0810608675762,0.0817078479711,0.0820720248978
1990-01-23,0.0805816774314,0.0802171282854,0.0799346043159,0.0801462432868,0.0809563536887,0.0816037150021,0.0818900106901
1990-01-24,0.0807357679108,0.080489779504,0.0804104443016,0.0809119897068,0.0819872024286,0.082724673833,0.0830269848292
1990-01-25,0.0812602610929,0.0807545639644,0.080523762859,0.0811373639495,0.0823725344579,0.0831573825789,0.0834839181653
1990-01-26,0.0811994760342,0.0810991968956,0.0811756362275,0.0817774712991,0.0829669230405,0.0838846162088,0.0842978843864
1990-01-29,0.0810016842621,0.0808810200001,0.0810114797418,0.0817658540969,0.083016363215,0.0838464470904,0.0841995793793
1990-01-30,0.0813155081557,0.0810140522342,0.0809939957536,0.081804482732,0.0832615059956,0.0841044367617,0.084409074191
1990-01-31,0.0813959393024,0.0810820469308,0.0809975784829,0.0815673973204,0.0826201221836,0.0832920079477,0.0835726281595
1990-02-01,0.0810300819518,0.0807601082364,0.0807743818823,0.0814661736495,0.082508195947,0.0830742444652,0.0832958669875
1990-02-02,0.0820055680527,0.0812359646247,0.0812344649408,0.0822343758197,0.0832459340207,0.0837208939082,0.0839111582032
1990-02-05,0.0819919430501,0.0810826069423,0.0810940981459,0.0822701668649,0.0834367288249,0.0839813562781,0.0841994854318
1990-02-06,0.0820194792873,0.0814129413668,0.0815186073196,0.0826458377353,0.0838437312306,0.0844222414742,0.0846543181874
1990-02-07,0.0824582156865,0.0814777310167,0.0815091757251,0.0827335337675,0.0838969588908,0.0844334242515,0.0846482018936
1990-02-08,0.0814537925447,0.0810884308096,0.0811296986832,0.0820875490634,0.0833463971464,0.0839972947738,0.0842593084236
1990-02-09,0.0816282105426,0.0809147750537,0.080492850608,0.0809517917248,0.0819551099607,0.0825545050983,0.0827999507648
1990-02-12,0.081233839174,0.0807465540228,0.0806221533194,0.0813997932343,0.0826370317335,0.0833143570483,0.0835836402432
